viewer_id,video_id,watched_ms,drop_ms,completed,is_synthetic
vw_090,vid_ch_s13_0,4990,4990,false,true
vw_090,vid_ch_s16_2,11482,11482,false,true
vw_090,vid_ch_s06_1,15000,,true,true
vw_090,vid_ch_s06_2,12000,,true,true
vw_090,vid_ch_s03_1,9000,,true,true
vw_090,vid_ch_mei_0,9000,,true,true
vw_090,vid_ch_s14_1,18000,,true,true
vw_090,vid_ch_s19_2,11143,11143,false,true
vw_090,vid_ch_kai_0,12000,,true,true
vw_090,vid_ch_s12_0,9000,,true,true
vw_090,vid_ch_s05_2,6014,6014,false,true
vw_090,vid_ch_s21_0,15000,,true,true
vw_090,vid_ch_s03_0,18000,,true,true
vw_090,vid_ch_juno_0,2378,2378,false,true
vw_090,vid_ch_s18_0,6763,6763,false,true
vw_090,vid_ch_vera_1,7338,7338,false,true
vw_090,vid_ch_s04_2,12000,,true,true
vw_090,vid_ch_s12_2,8780,8780,false,true
vw_090,vid_ch_nova_1,2375,2375,false,true
vw_091,vid_ch_nova_1,12000,,true,true
vw_091,vid_ch_s20_1,9959,9959,false,true
vw_091,vid_ch_s21_0,15000,,true,true
vw_091,vid_ch_s02_0,12000,,true,true
vw_091,vid_ch_ray_0,8853,8853,false,true
vw_091,vid_ch_s10_0,18000,,true,true
vw_091,vid_ch_pix_0,8738,8738,false,true
vw_091,vid_ch_s21_1,3460,3460,false,true
vw_091,vid_ch_s15_1,2952,2952,false,true
vw_091,vid_ch_s20_2,2086,2086,false,true
vw_091,vid_ch_s01_1,18000,,true,true
vw_091,vid_ch_s02_1,3641,3641,false,true
vw_091,vid_ch_s06_1,3413,3413,false,true
vw_091,vid_ch_s19_2,18000,,true,true
vw_091,vid_ch_s19_0,6688,6688,false,true
vw_091,vid_ch_s12_0,5782,5782,false,true
vw_091,vid_ch_s19_3,9000,,true,true
vw_091,vid_ch_mei_1,2376,2376,false,true
vw_091,vid_ch_s18_1,11693,11693,false,true
vw_091,vid_ch_s16_1,15000,,true,true
vw_091,vid_ch_s01_3,12000,,true,true
vw_091,vid_ch_s18_2,2744,2744,false,true
vw_092,vid_ch_s19_0,6232,6232,false,true
vw_092,vid_ch_s13_0,9684,9684,false,true
vw_092,vid_ch_s20_0,8733,8733,false,true
vw_092,vid_ch_s08_1,15000,,true,true
vw_092,vid_ch_aki_0,9000,,true,true
vw_092,vid_ch_s12_1,18000,,true,true
vw_092,vid_ch_s05_1,6252,6252,false,true
vw_092,vid_ch_s18_1,8556,8556,false,true
vw_092,vid_ch_s21_2,6299,6299,false,true
vw_092,vid_ch_mei_0,3314,3314,false,true
vw_092,vid_ch_s08_2,15000,,true,true
vw_092,vid_ch_s18_0,2927,2927,false,true
vw_092,vid_ch_ray_1,12000,,true,true
vw_092,vid_ch_s05_0,9000,,true,true
vw_092,vid_ch_s15_0,2969,2969,false,true
vw_092,vid_ch_s01_1,18000,,true,true
vw_092,vid_ch_mei_1,9000,,true,true
vw_093,vid_ch_s07_0,8209,8209,false,true
vw_093,vid_ch_s04_0,4179,4179,false,true
vw_093,vid_ch_s15_1,18000,,true,true
vw_093,vid_ch_s11_1,8668,8668,false,true
vw_093,vid_ch_s17_0,4212,4212,false,true
vw_093,vid_ch_s10_1,4121,4121,false,true
vw_093,vid_ch_kai_1,9086,9086,false,true
vw_093,vid_ch_s16_2,10460,10460,false,true
vw_093,vid_ch_s04_2,12000,,true,true
vw_093,vid_ch_s21_2,15000,,true,true
vw_093,vid_ch_s05_2,8941,8941,false,true
vw_093,vid_ch_s00_0,6579,6579,false,true
vw_093,vid_ch_s12_3,9000,,true,true
vw_093,vid_ch_s13_1,3896,3896,false,true
vw_093,vid_ch_s13_0,9705,9705,false,true
vw_093,vid_ch_s02_0,7003,7003,false,true
vw_093,vid_ch_aki_0,3101,3101,false,true
vw_093,vid_ch_mei_1,9000,,true,true
vw_093,vid_ch_s20_2,12000,,true,true
vw_093,vid_ch_s08_2,4582,4582,false,true
vw_093,vid_ch_pix_3,4676,4676,false,true
vw_093,vid_ch_s16_0,12000,,true,true
vw_094,vid_ch_s06_0,15000,,true,true
vw_094,vid_ch_nova_1,4807,4807,false,true
vw_094,vid_ch_s20_2,2186,2186,false,true
vw_094,vid_ch_aki_3,6187,6187,false,true
vw_094,vid_ch_s08_1,7910,7910,false,true
vw_094,vid_ch_s17_1,5747,5747,false,true
vw_094,vid_ch_s07_1,3302,3302,false,true
vw_094,vid_ch_s21_0,7437,7437,false,true
vw_094,vid_ch_s06_2,5432,5432,false,true
vw_094,vid_ch_s18_2,4839,4839,false,true
vw_094,vid_ch_s12_1,9707,9707,false,true
vw_094,vid_ch_s12_2,18000,,true,true
vw_094,vid_ch_s18_1,10473,10473,false,true
vw_094,vid_ch_nova_0,18000,,true,true
vw_094,vid_ch_aki_1,12000,,true,true
vw_095,vid_ch_s16_2,8327,8327,false,true
vw_095,vid_ch_s17_0,12000,,true,true
vw_095,vid_ch_s12_2,6790,6790,false,true
vw_095,vid_ch_s01_3,2759,2759,false,true
vw_095,vid_ch_s19_2,18000,,true,true
vw_095,vid_ch_juno_0,12000,,true,true
vw_095,vid_ch_s09_0,2694,2694,false,true
vw_095,vid_ch_aki_0,9000,,true,true
vw_095,vid_ch_s19_1,12000,,true,true
vw_095,vid_ch_nova_0,2939,2939,false,true
vw_095,vid_ch_s11_1,18000,,true,true
vw_095,vid_ch_s08_1,15000,,true,true
vw_095,vid_ch_aki_3,6611,6611,false,true
vw_095,vid_ch_kai_2,4008,4008,false,true
vw_095,vid_ch_s18_0,6198,6198,false,true
vw_095,vid_ch_s21_1,4386,4386,false,true
vw_095,vid_ch_s05_2,15000,,true,true
vw_095,vid_ch_s10_1,6167,6167,false,true
vw_095,vid_ch_s06_2,4227,4227,false,true
vw_095,vid_ch_s11_2,8068,8068,false,true
vw_095,vid_ch_s09_1,4494,4494,false,true
vw_096,vid_ch_aki_1,12000,,true,true
vw_096,vid_ch_s20_2,12000,,true,true
vw_096,vid_ch_pix_1,3608,3608,false,true
vw_096,vid_ch_s21_2,6473,6473,false,true
vw_096,vid_ch_s01_3,12000,,true,true
vw_096,vid_ch_s18_1,18000,,true,true
vw_096,vid_ch_s18_2,4162,4162,false,true
vw_096,vid_ch_s16_1,4673,4673,false,true
vw_096,vid_ch_vera_1,4062,4062,false,true
vw_096,vid_ch_mei_1,9000,,true,true
vw_096,vid_ch_juno_0,2824,2824,false,true
vw_096,vid_ch_s11_0,4662,4662,false,true
vw_096,vid_ch_pix_0,8527,8527,false,true
vw_096,vid_ch_s04_2,3368,3368,false,true
vw_096,vid_ch_kai_1,4651,4651,false,true
vw_096,vid_ch_s20_0,6517,6517,false,true
vw_096,vid_ch_s18_0,15000,,true,true
vw_096,vid_ch_s06_2,12000,,true,true
vw_096,vid_ch_s02_2,7341,7341,false,true
vw_096,vid_ch_mei_0,9000,,true,true
vw_096,vid_ch_s09_0,3509,3509,false,true
vw_096,vid_ch_pix_3,4145,4145,false,true
vw_097,vid_ch_vera_1,15000,,true,true
vw_097,vid_ch_s12_1,18000,,true,true
vw_097,vid_ch_kai_0,3892,3892,false,true
vw_097,vid_ch_s04_0,15000,,true,true
vw_097,vid_ch_s19_2,18000,,true,true
vw_097,vid_ch_s07_1,18000,,true,true
vw_097,vid_ch_s21_2,15000,,true,true
vw_097,vid_ch_s00_0,12000,,true,true
vw_097,vid_ch_kai_1,5450,5450,false,true
vw_097,vid_ch_s15_1,3507,3507,false,true
vw_097,vid_ch_s03_1,2756,2756,false,true
vw_097,vid_ch_s01_1,6070,6070,false,true
vw_097,vid_ch_vera_0,12000,,true,true
vw_097,vid_ch_pix_3,5740,5740,false,true
vw_097,vid_ch_s08_2,7820,7820,false,true
vw_097,vid_ch_pix_0,2721,2721,false,true
vw_097,vid_ch_s14_1,7830,7830,false,true
vw_098,vid_ch_s06_1,7390,7390,false,true
vw_098,vid_ch_s08_0,15000,,true,true
vw_098,vid_ch_s12_1,5360,5360,false,true
vw_098,vid_ch_s20_2,12000,,true,true
vw_098,vid_ch_s18_0,3059,3059,false,true
vw_098,vid_ch_s19_3,9000,,true,true
vw_098,vid_ch_s03_1,9000,,true,true
vw_098,vid_ch_nova_1,12000,,true,true
vw_098,vid_ch_kai_2,5497,5497,false,true
vw_098,vid_ch_s14_0,2715,2715,false,true
vw_098,vid_ch_ray_1,3305,3305,false,true
vw_098,vid_ch_aki_0,4661,4661,false,true
vw_098,vid_ch_pix_3,5709,5709,false,true
vw_098,vid_ch_s09_1,3090,3090,false,true
vw_098,vid_ch_s12_3,2992,2992,false,true
vw_098,vid_ch_s08_2,5616,5616,false,true
vw_098,vid_ch_s01_0,18000,,true,true
vw_099,vid_ch_s19_0,12000,,true,true
vw_099,vid_ch_s15_0,4551,4551,false,true
vw_099,vid_ch_s02_1,4839,4839,false,true
vw_099,vid_ch_s05_1,4285,4285,false,true
vw_099,vid_ch_s11_2,5577,5577,false,true
vw_099,vid_ch_s00_1,9179,9179,false,true
vw_099,vid_ch_aki_0,2170,2170,false,true
vw_099,vid_ch_s14_1,18000,,true,true
vw_099,vid_ch_s14_0,18000,,true,true
vw_099,vid_ch_s08_0,7274,7274,false,true
vw_099,vid_ch_s04_2,3803,3803,false,true
vw_099,vid_ch_s01_2,10341,10341,false,true
vw_099,vid_ch_s03_1,9000,,true,true
vw_099,vid_ch_s20_0,8841,8841,false,true
vw_100,vid_ch_s02_0,6319,6319,false,true
vw_100,vid_ch_aki_3,5710,5710,false,true
vw_100,vid_ch_s08_0,8884,8884,false,true
vw_100,vid_ch_pix_3,1790,1790,false,true
vw_100,vid_ch_s20_0,8612,8612,false,true
vw_100,vid_ch_s19_1,12000,,true,true
vw_100,vid_ch_s16_1,3455,3455,false,true
vw_100,vid_ch_s21_1,2543,2543,false,true
vw_100,vid_ch_s04_0,15000,,true,true
vw_100,vid_ch_s10_0,18000,,true,true
vw_100,vid_ch_s01_3,12000,,true,true
vw_100,vid_ch_s14_1,5831,5831,false,true
vw_100,vid_ch_s11_2,8032,8032,false,true
vw_100,vid_ch_s01_1,10329,10329,false,true
vw_100,vid_ch_s12_3,4336,4336,false,true
vw_100,vid_ch_s12_1,18000,,true,true
vw_100,vid_ch_s19_3,9000,,true,true
vw_100,vid_ch_s17_0,3296,3296,false,true
vw_100,vid_ch_s08_1,5671,5671,false,true
vw_100,vid_ch_s21_0,15000,,true,true
vw_100,vid_ch_pix_1,7378,7378,false,true
vw_101,vid_ch_s05_0,9000,,true,true
vw_101,vid_ch_s01_0,6938,6938,false,true
vw_101,vid_ch_s03_0,3710,3710,false,true
vw_101,vid_ch_s21_0,8555,8555,false,true
vw_101,vid_ch_kai_2,1720,1720,false,true
vw_101,vid_ch_s19_0,4102,4102,false,true
vw_101,vid_ch_s13_1,7929,7929,false,true
vw_101,vid_ch_aki_0,9000,,true,true
vw_101,vid_ch_aki_3,8767,8767,false,true
vw_101,vid_ch_s20_1,2719,2719,false,true
vw_101,vid_ch_s04_2,6175,6175,false,true
vw_101,vid_ch_ray_0,5994,5994,false,true
vw_101,vid_ch_s08_0,15000,,true,true
vw_101,vid_ch_s11_1,18000,,true,true
vw_101,vid_ch_s05_1,12000,,true,true
vw_101,vid_ch_nova_0,18000,,true,true
vw_101,vid_ch_s12_1,5425,5425,false,true
vw_101,vid_ch_s14_1,18000,,true,true
vw_101,vid_ch_s19_1,4552,4552,false,true
vw_101,vid_ch_s04_0,3804,3804,false,true
vw_101,vid_ch_s05_2,15000,,true,true
vw_101,vid_ch_kai_1,6261,6261,false,true
vw_101,vid_ch_vera_0,2421,2421,false,true
vw_102,vid_ch_ray_1,6142,6142,false,true
vw_102,vid_ch_s15_0,12000,,true,true
vw_102,vid_ch_s16_1,2807,2807,false,true
vw_102,vid_ch_s14_1,7590,7590,false,true
vw_102,vid_ch_s01_1,7672,7672,false,true
vw_102,vid_ch_s16_0,4910,4910,false,true
vw_102,vid_ch_s06_1,15000,,true,true
vw_102,vid_ch_juno_1,2766,2766,false,true
vw_102,vid_ch_s01_2,5118,5118,false,true
vw_102,vid_ch_s19_3,3660,3660,false,true
vw_102,vid_ch_s01_3,3534,3534,false,true
vw_102,vid_ch_s20_0,7373,7373,false,true
vw_102,vid_ch_s05_2,15000,,true,true
vw_102,vid_ch_s03_0,18000,,true,true
vw_102,vid_ch_nova_1,7003,7003,false,true
vw_102,vid_ch_s21_0,15000,,true,true
vw_102,vid_ch_s00_0,4387,4387,false,true
vw_102,vid_ch_s17_0,6621,6621,false,true
vw_102,vid_ch_aki_3,15000,,true,true
vw_102,vid_ch_s13_0,4829,4829,false,true
vw_102,vid_ch_s08_0,8996,8996,false,true
vw_102,vid_ch_kai_0,12000,,true,true
vw_103,vid_ch_s06_1,7825,7825,false,true
vw_103,vid_ch_s03_0,7216,7216,false,true
vw_103,vid_ch_s05_0,4423,4423,false,true
vw_103,vid_ch_s18_0,7526,7526,false,true
vw_103,vid_ch_s20_2,2192,2192,false,true
vw_103,vid_ch_s05_2,6639,6639,false,true
vw_103,vid_ch_s19_1,2942,2942,false,true
vw_103,vid_ch_s15_1,9131,9131,false,true
vw_103,vid_ch_s16_2,4941,4941,false,true
vw_103,vid_ch_s02_0,12000,,true,true
vw_103,vid_ch_s09_1,8618,8618,false,true
vw_103,vid_ch_kai_2,5509,5509,false,true
vw_103,vid_ch_pix_2,6209,6209,false,true
vw_103,vid_ch_s12_1,11040,11040,false,true
vw_103,vid_ch_s18_2,2680,2680,false,true
vw_103,vid_ch_aki_2,12000,,true,true
vw_104,vid_ch_s04_2,5176,5176,false,true
vw_104,vid_ch_s12_1,4618,4618,false,true
vw_104,vid_ch_s10_0,4261,4261,false,true
vw_104,vid_ch_mei_1,5802,5802,false,true
vw_104,vid_ch_s20_0,18000,,true,true
vw_104,vid_ch_s16_2,18000,,true,true
vw_104,vid_ch_s17_1,12000,,true,true
vw_104,vid_ch_s20_1,18000,,true,true
vw_104,vid_ch_s20_2,12000,,true,true
vw_104,vid_ch_s12_3,4412,4412,false,true
vw_104,vid_ch_s21_0,4773,4773,false,true
vw_104,vid_ch_pix_3,9000,,true,true
vw_104,vid_ch_juno_1,3219,3219,false,true
vw_104,vid_ch_s12_0,1690,1690,false,true
vw_104,vid_ch_ray_0,3587,3587,false,true
vw_104,vid_ch_s08_0,6626,6626,false,true
vw_104,vid_ch_s14_0,6090,6090,false,true
vw_104,vid_ch_aki_2,5817,5817,false,true
vw_104,vid_ch_s06_0,9108,9108,false,true
vw_104,vid_ch_aki_0,2452,2452,false,true
vw_104,vid_ch_s06_1,2352,2352,false,true
vw_104,vid_ch_s19_3,2146,2146,false,true
vw_105,vid_ch_s04_0,5601,5601,false,true
vw_105,vid_ch_s10_0,18000,,true,true
vw_105,vid_ch_s08_1,6315,6315,false,true
vw_105,vid_ch_s17_0,3267,3267,false,true
vw_105,vid_ch_s21_0,8606,8606,false,true
vw_105,vid_ch_s19_0,4008,4008,false,true
vw_105,vid_ch_aki_3,15000,,true,true
vw_105,vid_ch_s08_2,2351,2351,false,true
vw_105,vid_ch_s05_1,6383,6383,false,true
vw_105,vid_ch_s05_2,5585,5585,false,true
vw_105,vid_ch_s00_0,7202,7202,false,true
vw_105,vid_ch_pix_2,6845,6845,false,true
vw_105,vid_ch_s14_1,18000,,true,true
vw_105,vid_ch_vera_1,3695,3695,false,true
vw_105,vid_ch_s19_1,4138,4138,false,true
vw_105,vid_ch_s18_1,18000,,true,true
vw_105,vid_ch_pix_0,9862,9862,false,true
vw_106,vid_ch_s11_3,7312,7312,false,true
vw_106,vid_ch_s05_0,3935,3935,false,true
vw_106,vid_ch_kai_2,5428,5428,false,true
vw_106,vid_ch_s09_0,7238,7238,false,true
vw_106,vid_ch_s08_2,5843,5843,false,true
vw_106,vid_ch_nova_0,6563,6563,false,true
vw_106,vid_ch_aki_3,3268,3268,false,true
vw_106,vid_ch_s08_0,7441,7441,false,true
vw_106,vid_ch_s03_1,2166,2166,false,true
vw_106,vid_ch_pix_0,10785,10785,false,true
vw_106,vid_ch_s16_0,6745,6745,false,true
vw_106,vid_ch_juno_0,4534,4534,false,true
vw_106,vid_ch_s00_1,3527,3527,false,true
vw_106,vid_ch_s21_0,15000,,true,true
vw_106,vid_ch_s14_0,5139,5139,false,true
vw_106,vid_ch_s10_1,12000,,true,true
vw_106,vid_ch_s04_0,2554,2554,false,true
vw_106,vid_ch_s02_0,7397,7397,false,true
vw_106,vid_ch_aki_1,12000,,true,true
vw_106,vid_ch_s12_2,7634,7634,false,true
vw_106,vid_ch_s01_3,12000,,true,true
vw_106,vid_ch_s02_1,3491,3491,false,true
vw_106,vid_ch_s08_1,6988,6988,false,true
vw_107,vid_ch_s06_1,5102,5102,false,true
vw_107,vid_ch_s11_1,18000,,true,true
vw_107,vid_ch_s19_0,5669,5669,false,true
vw_107,vid_ch_s09_1,6238,6238,false,true
vw_107,vid_ch_s14_0,7172,7172,false,true
vw_107,vid_ch_vera_0,4599,4599,false,true
vw_107,vid_ch_s10_0,18000,,true,true
vw_107,vid_ch_s12_1,18000,,true,true
vw_107,vid_ch_s08_1,7306,7306,false,true
vw_107,vid_ch_s00_1,3389,3389,false,true
vw_107,vid_ch_pix_3,2623,2623,false,true
vw_107,vid_ch_s16_0,2934,2934,false,true
vw_107,vid_ch_s01_3,3546,3546,false,true
vw_107,vid_ch_s12_3,9000,,true,true
vw_107,vid_ch_s18_2,1876,1876,false,true
vw_107,vid_ch_vera_1,6901,6901,false,true
vw_107,vid_ch_s21_2,15000,,true,true
vw_107,vid_ch_pix_0,18000,,true,true
vw_107,vid_ch_s05_1,12000,,true,true
vw_107,vid_ch_s03_1,5622,5622,false,true
vw_107,vid_ch_s15_1,9556,9556,false,true
vw_107,vid_ch_s00_0,4164,4164,false,true
vw_107,vid_ch_kai_1,7815,7815,false,true
vw_107,vid_ch_s01_2,3889,3889,false,true
vw_107,vid_ch_pix_2,15000,,true,true
vw_108,vid_ch_s18_2,6923,6923,false,true
vw_108,vid_ch_s10_0,11328,11328,false,true
vw_108,vid_ch_s06_0,8495,8495,false,true
vw_108,vid_ch_s02_2,4200,4200,false,true
vw_108,vid_ch_s17_1,5612,5612,false,true
vw_108,vid_ch_s08_1,9257,9257,false,true
vw_108,vid_ch_s05_1,6553,6553,false,true
vw_108,vid_ch_s19_1,6589,6589,false,true
vw_108,vid_ch_s01_1,6254,6254,false,true
vw_108,vid_ch_s15_1,18000,,true,true
vw_108,vid_ch_s20_0,8083,8083,false,true
vw_108,vid_ch_nova_1,6626,6626,false,true
vw_108,vid_ch_pix_2,8132,8132,false,true
vw_108,vid_ch_s19_0,6438,6438,false,true
vw_108,vid_ch_s11_0,4657,4657,false,true
vw_108,vid_ch_ray_0,18000,,true,true
vw_108,vid_ch_s17_0,12000,,true,true
vw_108,vid_ch_s02_1,5393,5393,false,true
vw_108,vid_ch_s12_2,4829,4829,false,true
vw_108,vid_ch_ray_1,7140,7140,false,true
vw_108,vid_ch_s16_0,12000,,true,true
vw_108,vid_ch_s08_0,4806,4806,false,true
vw_109,vid_ch_s19_1,12000,,true,true
vw_109,vid_ch_s17_1,5765,5765,false,true
vw_109,vid_ch_vera_1,15000,,true,true
vw_109,vid_ch_s11_3,3746,3746,false,true
vw_109,vid_ch_aki_3,8484,8484,false,true
vw_109,vid_ch_s06_0,6183,6183,false,true
vw_109,vid_ch_s17_0,4111,4111,false,true
vw_109,vid_ch_s20_2,1968,1968,false,true
vw_109,vid_ch_s06_1,8505,8505,false,true
vw_109,vid_ch_aki_1,2263,2263,false,true
vw_109,vid_ch_s12_3,3355,3355,false,true
vw_109,vid_ch_vera_0,12000,,true,true
vw_109,vid_ch_s06_2,12000,,true,true
vw_109,vid_ch_juno_1,5089,5089,false,true
vw_109,vid_ch_s20_1,5212,5212,false,true
vw_109,vid_ch_aki_2,4853,4853,false,true
vw_109,vid_ch_s10_0,6845,6845,false,true
vw_109,vid_ch_s11_2,18000,,true,true
vw_109,vid_ch_nova_1,6588,6588,false,true
vw_109,vid_ch_s07_1,18000,,true,true
vw_109,vid_ch_s19_3,9000,,true,true
vw_110,vid_ch_s04_1,4137,4137,false,true
vw_110,vid_ch_vera_1,8017,8017,false,true
vw_110,vid_ch_s19_3,5672,5672,false,true
vw_110,vid_ch_s12_2,18000,,true,true
vw_110,vid_ch_s14_0,18000,,true,true
vw_110,vid_ch_s04_2,3693,3693,false,true
vw_110,vid_ch_mei_0,5181,5181,false,true
vw_110,vid_ch_mei_1,1721,1721,false,true
vw_110,vid_ch_s06_2,5433,5433,false,true
vw_110,vid_ch_s16_1,7396,7396,false,true
vw_110,vid_ch_s05_0,9000,,true,true
vw_110,vid_ch_s03_0,9849,9849,false,true
vw_110,vid_ch_s08_1,15000,,true,true
vw_110,vid_ch_kai_1,8852,8852,false,true
vw_110,vid_ch_s12_1,9538,9538,false,true
vw_110,vid_ch_pix_1,12000,,true,true
vw_110,vid_ch_s21_2,6185,6185,false,true
vw_111,vid_ch_pix_0,5270,5270,false,true
vw_111,vid_ch_s01_1,3433,3433,false,true
vw_111,vid_ch_ray_0,5558,5558,false,true
vw_111,vid_ch_s19_1,7037,7037,false,true
vw_111,vid_ch_s20_1,3482,3482,false,true
vw_111,vid_ch_s04_2,6399,6399,false,true
vw_111,vid_ch_s15_0,4259,4259,false,true
vw_111,vid_ch_aki_2,12000,,true,true
vw_111,vid_ch_s07_1,11523,11523,false,true
vw_111,vid_ch_s03_1,9000,,true,true
vw_111,vid_ch_s05_1,3371,3371,false,true
vw_111,vid_ch_s02_2,15000,,true,true
vw_111,vid_ch_s05_0,2949,2949,false,true
vw_111,vid_ch_s12_1,5557,5557,false,true
vw_111,vid_ch_nova_1,1812,1812,false,true
vw_111,vid_ch_s08_0,15000,,true,true
vw_111,vid_ch_s10_1,3110,3110,false,true
vw_111,vid_ch_kai_0,12000,,true,true
vw_111,vid_ch_s21_1,15000,,true,true
vw_111,vid_ch_s20_0,7303,7303,false,true
vw_111,vid_ch_s20_2,4259,4259,false,true
vw_112,vid_ch_s02_1,1608,1608,false,true
vw_112,vid_ch_s11_1,3306,3306,false,true
vw_112,vid_ch_s03_0,10831,10831,false,true
vw_112,vid_ch_s19_2,18000,,true,true
vw_112,vid_ch_s16_2,18000,,true,true
vw_112,vid_ch_s07_0,18000,,true,true
vw_112,vid_ch_s01_2,18000,,true,true
vw_112,vid_ch_nova_0,11408,11408,false,true
vw_112,vid_ch_pix_2,4515,4515,false,true
vw_112,vid_ch_s18_1,5501,5501,false,true
vw_112,vid_ch_s20_0,3267,3267,false,true
vw_112,vid_ch_s10_1,12000,,true,true
vw_112,vid_ch_pix_1,12000,,true,true
vw_112,vid_ch_s12_2,10632,10632,false,true
vw_112,vid_ch_s05_0,1797,1797,false,true
vw_112,vid_ch_s13_1,4343,4343,false,true
vw_112,vid_ch_kai_0,3713,3713,false,true
vw_112,vid_ch_vera_1,15000,,true,true
vw_112,vid_ch_mei_0,9000,,true,true
vw_112,vid_ch_s09_0,4110,4110,false,true
vw_112,vid_ch_kai_1,3942,3942,false,true
vw_113,vid_ch_juno_1,1702,1702,false,true
vw_113,vid_ch_pix_0,18000,,true,true
vw_113,vid_ch_s05_2,15000,,true,true
vw_113,vid_ch_s04_1,18000,,true,true
vw_113,vid_ch_mei_1,4890,4890,false,true
vw_113,vid_ch_s03_0,3672,3672,false,true
vw_113,vid_ch_s04_2,12000,,true,true
vw_113,vid_ch_s16_2,10526,10526,false,true
vw_113,vid_ch_s02_1,4883,4883,false,true
vw_113,vid_ch_s20_0,4373,4373,false,true
vw_113,vid_ch_s03_1,2148,2148,false,true
vw_113,vid_ch_s01_3,3612,3612,false,true
vw_113,vid_ch_s13_1,9342,9342,false,true
vw_113,vid_ch_nova_0,18000,,true,true
vw_113,vid_ch_mei_0,2982,2982,false,true
vw_113,vid_ch_s18_0,7282,7282,false,true
vw_114,vid_ch_s21_0,15000,,true,true
vw_114,vid_ch_s13_0,5355,5355,false,true
vw_114,vid_ch_pix_2,8032,8032,false,true
vw_114,vid_ch_s14_0,9258,9258,false,true
vw_114,vid_ch_aki_2,12000,,true,true
vw_114,vid_ch_s07_0,18000,,true,true
vw_114,vid_ch_s17_0,3569,3569,false,true
vw_114,vid_ch_s04_2,3712,3712,false,true
vw_114,vid_ch_s08_1,2636,2636,false,true
vw_114,vid_ch_s09_1,15000,,true,true
vw_114,vid_ch_s05_2,6888,6888,false,true
vw_114,vid_ch_s21_2,9435,9435,false,true
vw_114,vid_ch_s16_2,10750,10750,false,true
vw_114,vid_ch_s05_1,4721,4721,false,true
vw_114,vid_ch_s18_1,18000,,true,true
vw_114,vid_ch_pix_3,4659,4659,false,true
vw_114,vid_ch_s00_0,12000,,true,true
vw_114,vid_ch_s14_1,7822,7822,false,true
vw_114,vid_ch_s04_0,7369,7369,false,true
vw_114,vid_ch_s13_1,15000,,true,true
vw_114,vid_ch_s02_1,1440,1440,false,true
vw_114,vid_ch_s05_0,2964,2964,false,true
vw_114,vid_ch_s12_3,4283,4283,false,true
vw_115,vid_ch_s20_0,10824,10824,false,true
vw_115,vid_ch_s02_2,7656,7656,false,true
vw_115,vid_ch_s11_0,9000,,true,true
vw_115,vid_ch_s16_0,12000,,true,true
vw_115,vid_ch_s08_2,7488,7488,false,true
vw_115,vid_ch_s00_0,4627,4627,false,true
vw_115,vid_ch_s02_1,4902,4902,false,true
vw_115,vid_ch_s07_0,6216,6216,false,true
vw_115,vid_ch_s08_0,8221,8221,false,true
vw_115,vid_ch_s16_2,11296,11296,false,true
vw_115,vid_ch_s06_0,15000,,true,true
vw_115,vid_ch_aki_2,2726,2726,false,true
vw_115,vid_ch_s11_3,6541,6541,false,true
vw_115,vid_ch_s20_1,6617,6617,false,true
vw_115,vid_ch_s12_0,1950,1950,false,true
vw_115,vid_ch_s06_2,7618,7618,false,true
vw_115,vid_ch_nova_1,4587,4587,false,true
vw_115,vid_ch_s13_0,15000,,true,true
vw_116,vid_ch_s21_2,7043,7043,false,true
vw_116,vid_ch_juno_1,3700,3700,false,true
vw_116,vid_ch_s05_0,9000,,true,true
vw_116,vid_ch_s01_1,18000,,true,true
vw_116,vid_ch_s16_1,9307,9307,false,true
vw_116,vid_ch_kai_2,3527,3527,false,true
vw_116,vid_ch_s19_0,2909,2909,false,true
vw_116,vid_ch_s01_0,18000,,true,true
vw_116,vid_ch_s17_1,5845,5845,false,true
vw_116,vid_ch_aki_2,2690,2690,false,true
vw_116,vid_ch_juno_0,12000,,true,true
vw_116,vid_ch_s12_2,18000,,true,true
vw_116,vid_ch_s01_3,6018,6018,false,true
vw_116,vid_ch_s14_1,18000,,true,true
vw_116,vid_ch_ray_1,5882,5882,false,true
vw_116,vid_ch_s21_1,6010,6010,false,true
vw_116,vid_ch_s01_2,11225,11225,false,true
vw_116,vid_ch_s06_0,4849,4849,false,true
vw_116,vid_ch_mei_0,2086,2086,false,true
vw_116,vid_ch_s05_1,12000,,true,true
vw_116,vid_ch_s21_0,6054,6054,false,true
vw_116,vid_ch_nova_1,12000,,true,true
vw_116,vid_ch_vera_1,5340,5340,false,true
vw_116,vid_ch_pix_0,18000,,true,true
vw_117,vid_ch_s06_0,8398,8398,false,true
vw_117,vid_ch_s19_2,10430,10430,false,true
vw_117,vid_ch_s11_0,1929,1929,false,true
vw_117,vid_ch_s12_1,18000,,true,true
vw_117,vid_ch_vera_1,15000,,true,true
vw_117,vid_ch_s20_0,18000,,true,true
vw_117,vid_ch_s09_0,12000,,true,true
vw_117,vid_ch_s12_0,5122,5122,false,true
vw_117,vid_ch_s07_1,3307,3307,false,true
vw_117,vid_ch_s21_1,3228,3228,false,true
vw_117,vid_ch_s04_1,7409,7409,false,true
vw_117,vid_ch_s11_2,3128,3128,false,true
